elapsed_seconds,present_gap_ms,frame_id,width,height,bitmap_allocations,native_crop_ms,generation2_collections
101.1186,20.803,5937,545,434,2,2.598,2
101.1319,13.279,5938,545,434,2,1.934,2
101.1513,19.487,5939,545,434,2,2.409,2
101.1652,13.872,5940,545,434,2,2.038,2
101.1871,21.869,5941,545,434,2,2.740,2
101.1986,11.483,5942,545,434,2,2.054,2
101.2194,20.785,5943,545,434,2,2.439,2
101.2319,12.554,5944,545,434,2,1.977,2
101.2509,19.031,5945,545,434,2,2.442,2
101.2652,14.288,5946,545,434,2,2.328,2
101.2865,21.229,5947,545,434,2,2.575,2
101.3030,16.554,5948,545,434,2,2.510,2
101.3217,18.710,5949,545,434,2,2.656,2
101.3345,12.787,5950,545,434,2,2.057,2
101.3509,16.425,5951,545,434,2,2.062,2
101.3645,13.588,5952,545,434,2,1.974,2
101.3838,19.264,5953,545,436,2,2.083,2
101.3987,14.903,5954,545,441,2,2.045,2
101.4168,18.138,5955,545,447,2,2.210,2
101.4326,15.811,5956,545,452,2,2.171,2
101.4520,19.340,5957,545,458,2,2.984,2
101.4674,15.459,5958,545,463,2,2.087,2
101.4872,19.798,5959,545,468,2,2.078,2
101.5003,13.029,5960,545,472,2,1.980,2
101.5179,17.636,5961,545,476,2,2.246,2
101.5326,14.689,5962,545,479,2,2.400,2
101.5511,18.476,5963,545,482,2,2.236,2
101.5659,14.879,5964,545,484,2,2.399,2
101.5844,18.432,5965,545,486,2,2.535,2
101.5992,14.818,5966,545,488,2,2.020,2
101.6173,18.102,5967,545,489,2,2.178,2
101.6317,14.374,5968,545,490,2,1.961,2
101.6514,19.744,5969,545,490,2,2.525,2
101.6667,15.241,5970,545,491,2,1.986,2
101.6849,18.199,5971,545,491,2,2.390,2
101.6990,14.113,5972,545,491,2,2.113,2
101.7210,22.064,5973,545,491,2,3.024,2
101.7331,12.110,5974,545,491,2,2.427,2
101.7529,19.773,5975,545,491,2,2.539,2
101.7660,13.081,5976,545,491,2,2.032,2
101.7841,18.065,5977,545,491,2,2.106,2
101.7983,14.246,5978,545,491,2,1.984,2
101.8174,19.139,5979,545,491,2,2.096,2
101.8314,13.946,5980,545,491,2,1.971,2
101.8508,19.459,5981,545,491,2,2.545,2
101.8649,14.007,5982,545,491,2,2.008,2
101.8838,18.974,5983,545,491,2,2.101,2
101.8981,14.265,5984,545,491,2,2.002,2
101.9165,18.363,5985,545,491,2,2.520,2
101.9315,15.012,5986,545,491,2,2.008,2
101.9502,18.697,5987,545,491,2,2.441,2
101.9664,16.222,5988,545,491,2,2.303,2
101.9844,17.963,5989,545,491,2,2.978,2
101.9986,14.230,5990,545,491,2,2.093,2
102.0186,20.022,5991,545,491,2,2.146,2
102.0319,13.274,5992,545,491,2,2.202,2
102.0508,18.928,5993,545,491,2,2.223,2
102.0651,14.317,5994,545,491,2,2.013,2
102.0842,19.110,5995,545,491,2,2.546,2
102.0988,14.607,5996,545,491,2,2.029,2
102.1180,19.186,5997,545,491,2,2.450,2
102.1337,15.699,5998,545,492,2,2.368,2
102.1516,17.877,5999,545,494,2,2.206,2
102.1652,13.631,6000,545,496,2,2.044,2
102.1850,19.779,6001,545,498,2,2.084,2
102.1997,14.732,6002,545,501,2,2.175,2
102.2185,18.710,6003,545,504,2,2.524,2
102.2323,13.810,6004,545,507,2,1.986,2
102.2518,19.551,6005,545,510,2,2.568,2
102.2666,14.796,6006,545,514,2,2.027,2
102.2927,26.116,6007,545,517,2,2.916,2
102.3054,12.685,6008,545,520,2,2.280,2
102.3225,17.110,6009,545,523,2,2.410,2
102.3352,12.670,6010,545,525,2,2.460,2
102.3519,16.745,6011,545,528,2,2.200,2
102.3657,13.745,6012,545,530,2,2.047,2
102.3854,19.756,6013,545,532,2,2.575,2
102.3998,14.345,6014,545,534,2,2.047,2
102.4191,19.307,6015,545,535,2,2.142,2
102.4323,13.199,6016,545,537,2,2.045,2
102.4532,20.874,6017,545,538,2,2.490,2
102.4654,12.274,6018,545,539,2,2.069,2
102.4851,19.687,6019,545,539,2,2.755,2
102.4989,13.788,6020,545,540,2,2.000,2
102.5182,19.271,6021,545,540,2,2.796,2
102.5331,14.956,6022,545,540,2,2.463,2
102.5530,19.877,6023,545,540,2,2.136,2
102.5665,13.473,6024,545,540,2,2.034,2
102.5840,17.471,6025,545,540,2,2.170,2
102.5987,14.751,6026,545,540,2,2.191,2
102.6173,18.592,6027,545,540,2,2.281,2
102.6319,14.583,6028,545,540,2,2.073,2
102.6508,18.958,6029,545,540,2,2.204,2
102.6651,14.295,6030,545,540,2,2.050,2
102.6853,20.185,6031,545,539,2,2.235,2
102.6983,13.010,6032,545,539,2,2.052,2
102.7177,19.349,6033,545,539,2,2.336,2
102.7317,13.970,6034,545,539,2,2.049,2
102.7534,21.776,6035,545,538,2,2.121,2
102.7654,11.987,6036,545,538,2,2.060,2
102.7848,19.375,6037,545,537,2,2.715,2
102.7984,13.628,6038,545,537,2,2.047,2
102.8194,20.981,6039,545,537,2,2.385,2
102.8325,13.145,6040,545,536,2,2.072,2
102.8520,19.412,6041,545,536,2,2.096,2
102.8653,13.305,6042,545,535,2,2.046,2
102.8857,20.399,6043,545,535,2,2.346,2
102.9000,14.360,6044,545,535,2,2.241,2
102.9179,17.875,6045,545,534,2,2.374,2
102.9327,14.805,6046,545,534,2,2.251,2
102.9508,18.109,6047,545,534,2,2.279,2
102.9649,14.065,6048,545,534,2,2.050,2
102.9853,20.387,6049,545,534,2,2.929,2
102.9987,13.461,6050,545,534,2,2.001,2
103.0177,18.938,6051,545,533,2,2.127,2
103.0318,14.155,6052,545,533,2,2.037,2
103.0521,20.292,6053,545,532,2,2.769,2
103.0662,14.068,6054,545,531,2,2.030,2
103.0875,21.300,6055,545,530,2,2.581,2
103.1015,13.978,6056,545,528,2,2.516,2
103.1193,17.875,6057,545,527,2,2.937,2
103.1328,13.510,6058,545,525,2,2.460,2
103.1522,19.323,6059,545,522,2,2.237,2
103.1677,15.532,6060,545,520,2,2.033,2
103.1852,17.494,6061,545,517,2,2.226,2
103.1991,13.888,6062,545,513,2,1.995,2
103.2175,18.399,6063,545,510,2,2.081,2
103.2327,15.210,6064,545,506,2,2.037,2
103.2532,20.496,6065,545,502,2,2.714,2
103.2686,15.374,6066,545,498,2,2.362,2
103.2874,18.804,6067,545,494,2,2.342,2
103.3026,15.212,6068,545,490,2,2.331,2
103.3217,19.171,6069,545,487,2,2.499,2
103.3380,16.255,6070,545,484,2,2.061,2
103.3539,15.929,6071,545,481,2,1.972,2
103.3673,13.391,6072,545,479,2,2.018,2
103.3850,17.714,6073,545,477,2,2.203,2
103.3996,14.562,6074,545,476,2,2.025,2
103.4175,17.915,6075,545,476,2,2.133,2
103.4323,14.795,6076,545,476,2,2.063,2
103.4511,18.818,6077,545,476,2,2.469,2
103.4651,13.955,6078,545,476,2,2.010,2
103.4845,19.408,6079,545,476,2,2.215,2
103.4984,13.935,6080,545,476,2,1.961,2
103.5177,19.287,6081,545,476,2,2.387,2
103.5316,13.918,6082,545,476,2,1.965,2
103.5507,19.053,6083,545,476,2,2.274,2
103.5654,14.692,6084,545,476,2,1.992,2
103.5836,18.261,6085,545,476,2,2.401,2
103.5989,15.276,6086,545,476,2,2.212,2
103.6200,21.047,6087,545,476,2,2.338,2
103.6319,11.913,6088,545,476,2,2.011,2
103.6533,21.397,6089,545,477,2,2.998,2
103.6669,13.657,6090,545,477,2,1.998,2
103.6849,17.981,6091,545,477,2,2.371,2
103.6992,14.284,6092,545,478,2,2.068,2
103.7183,19.124,6093,545,478,2,2.210,2
103.7322,13.921,6094,545,478,2,2.052,2
103.7505,18.274,6095,545,478,2,2.204,2
103.7662,15.656,6096,545,479,2,2.163,2
103.7845,18.300,6097,545,479,2,2.111,2
103.7989,14.471,6098,545,479,2,2.023,2
103.8183,19.363,6099,545,479,2,2.252,2
103.8323,14.051,6100,545,479,2,2.005,2
103.8521,19.803,6101,545,479,2,2.846,2
103.8658,13.634,6102,545,479,2,2.086,2
103.8862,20.441,6103,545,479,2,2.266,2
103.8998,13.610,6104,545,481,2,1.996,2
103.9184,18.538,6105,545,484,2,2.305,2
103.9329,14.560,6106,545,488,2,2.031,2
103.9519,19.008,6107,545,492,2,2.109,2
103.9659,13.962,6108,545,498,2,2.036,2
103.9845,18.590,6109,545,504,2,2.165,2
103.9998,15.321,6110,545,511,2,2.030,2
104.0179,18.114,6111,545,517,2,2.105,2
104.0329,15.017,6112,545,524,2,2.050,2
104.0524,19.452,6113,545,529,2,2.721,2
104.0670,14.640,6114,545,534,2,2.194,2
104.0866,19.599,6115,545,538,2,2.885,2
104.0999,13.246,6116,545,541,2,2.143,2
104.1192,19.321,6117,545,542,2,2.557,2
104.1326,13.376,6118,545,542,2,2.117,2
104.1533,20.716,6119,545,542,2,2.072,2
104.1672,13.882,6120,545,541,2,2.030,2
104.1860,18.854,6121,545,539,2,2.344,2
104.2001,14.067,6122,545,538,2,2.154,2
104.2195,19.400,6123,545,537,2,2.560,2
104.2336,14.108,6124,545,537,2,2.061,2
104.2517,18.086,6125,545,536,2,2.270,2
104.2666,14.922,6126,545,536,2,2.469,2
104.2876,20.969,6127,545,536,2,2.649,2
104.3037,16.146,6128,545,536,2,2.541,2
104.3235,19.754,6129,545,536,2,2.069,2
104.3366,13.146,6130,545,536,2,2.480,2
104.3535,16.896,6131,545,536,2,2.801,2
104.3672,13.654,6132,545,536,2,2.311,2
104.3875,20.370,6133,545,536,2,2.295,2
104.3993,11.729,6134,545,536,2,2.166,2
104.4198,20.562,6135,545,536,2,2.597,2
104.4328,13.001,6136,545,536,2,2.052,2
104.4511,18.235,6137,545,536,2,2.524,2
104.4658,14.759,6138,545,536,2,2.053,2
104.4850,19.210,6139,545,536,2,2.775,2
104.4992,14.180,6140,545,536,2,2.068,2
104.5175,18.304,6141,545,536,2,2.202,2
104.5324,14.893,6142,545,536,2,2.065,2
104.5501,17.672,6143,545,536,2,2.141,2
104.5657,15.582,6144,545,536,2,2.078,2
104.5860,20.291,6145,545,536,2,2.182,2
104.5994,13.387,6146,545,536,2,2.117,2
104.6181,18.729,6147,545,536,2,2.766,2
104.6343,16.223,6148,545,536,2,2.523,2
104.6514,17.113,6149,545,536,2,2.548,2
104.6662,14.789,6150,545,536,2,2.177,2
104.6864,20.162,6151,545,536,2,2.048,2
104.7002,13.845,6152,545,536,2,2.105,2
104.7177,17.466,6153,545,536,2,2.245,2
104.7337,15.983,6154,545,536,2,2.502,2
104.7510,17.372,6155,545,536,2,2.207,2
104.7659,14.878,6156,545,536,2,2.066,2
104.7847,18.771,6157,545,536,2,2.196,2
104.7990,14.330,6158,545,536,2,2.015,2
104.8173,18.300,6159,545,536,2,2.191,2
104.8321,14.807,6160,545,536,2,2.046,2
104.8523,20.204,6161,545,536,2,2.760,2
104.8655,13.164,6162,545,536,2,2.045,2
104.8849,19.446,6163,545,536,2,2.440,2
104.9008,15.821,6164,545,536,2,2.602,2
104.9188,18.091,6165,545,536,2,2.582,2
104.9328,13.907,6166,545,536,2,2.102,2
104.9519,19.130,6167,545,536,2,2.140,2
104.9660,14.104,6168,545,536,2,2.248,2
104.9849,18.957,6169,545,536,2,2.503,2
104.9992,14.283,6170,545,536,2,2.138,2
105.0184,19.165,6171,545,536,2,2.241,2
105.0323,13.897,6172,545,536,2,2.057,2
105.0506,18.306,6173,545,537,2,2.110,2
105.0660,15.374,6174,545,537,2,2.051,2
105.0848,18.880,6175,545,538,2,2.267,2
105.0998,14.923,6176,545,539,2,2.067,2
105.1192,19.438,6177,545,540,2,2.468,2
105.1344,15.142,6178,545,541,2,2.052,2
105.1527,18.390,6179,545,542,2,2.377,2
105.1658,13.067,6180,545,542,2,2.284,2
105.1907,24.918,6181,545,541,2,2.529,2
105.2003,9.565,6182,545,540,2,2.555,2
105.2198,19.498,6183,545,537,2,2.173,2
105.2335,13.691,6184,545,532,2,2.079,2
105.2523,18.805,6185,545,527,2,2.196,2
105.2677,15.390,6186,545,521,2,2.125,2
105.2865,18.811,6187,545,515,2,2.087,2
105.3001,13.578,6188,545,508,2,2.033,2
105.3184,18.381,6189,545,502,2,2.039,2
105.3326,14.126,6190,545,496,2,2.015,2
105.3529,20.283,6191,545,490,2,2.327,2
105.3678,14.900,6192,545,486,2,2.396,2
105.3854,17.685,6193,545,482,2,2.619,2
105.4009,15.425,6194,545,480,2,2.033,2
105.4187,17.864,6195,545,479,2,2.837,2
105.4328,14.109,6196,545,479,2,2.240,2
105.4516,18.764,6197,545,479,2,2.643,2
105.4655,13.910,6198,545,479,2,2.065,2
105.4858,20.284,6199,545,479,2,2.099,2
105.4989,13.055,6200,545,479,2,2.010,2
105.5195,20.638,6201,545,479,2,3.034,2
105.5330,13.544,6202,545,478,2,2.024,2
105.5512,18.190,6203,545,478,2,2.521,2
105.5655,14.314,6204,545,478,2,2.039,2
105.5845,18.941,6205,545,478,2,2.101,2
105.5993,14.819,6206,545,477,2,2.017,2
105.6180,18.683,6207,545,477,2,2.495,2
105.6320,13.986,6208,545,477,2,2.000,2
105.6538,21.841,6209,545,476,2,2.304,2
105.6655,11.741,6210,545,476,2,2.003,2
105.6850,19.412,6211,545,476,2,2.258,2
105.7005,15.496,6212,545,476,2,2.495,2
105.7175,17.041,6213,545,476,2,2.469,2
105.7325,15.052,6214,545,476,2,2.289,2
105.7532,20.667,6215,545,476,2,2.438,2
105.7672,13.984,6216,545,476,2,2.302,2
105.7853,18.070,6217,545,476,2,2.551,2
105.7991,13.798,6218,545,476,2,2.129,2
105.8180,18.929,6219,545,476,2,2.431,2
105.8325,14.459,6220,545,476,2,2.142,2
105.8512,18.762,6221,545,476,2,2.166,2
105.8657,14.431,6222,545,476,2,2.034,2
105.8842,18.551,6223,545,476,2,2.141,2
105.8989,14.734,6224,545,476,2,2.183,2
105.9173,18.364,6225,545,476,2,2.115,2
105.9326,15.269,6226,545,477,2,2.034,2
105.9512,18.620,6227,545,479,2,2.092,2
105.9658,14.580,6228,545,481,2,2.047,2
105.9862,20.390,6229,545,483,2,2.224,2
105.9993,13.135,6230,545,486,2,2.082,2
106.0214,22.093,6231,545,489,2,2.808,2
106.0351,13.758,6232,545,493,2,2.267,2
106.0546,19.504,6233,545,497,2,2.548,2
106.0670,12.381,6234,545,500,2,1.991,2
106.0861,19.113,6235,545,504,2,2.255,2
106.1000,13.895,6236,545,508,2,2.260,2
106.1185,18.474,6237,545,511,2,2.247,2
106.1333,14.806,6238,545,514,2,2.275,2
106.1526,19.285,6239,545,517,2,2.649,2
106.1669,14.252,6240,545,520,2,2.039,2
106.1853,18.470,6241,545,523,2,2.359,2
106.1999,14.575,6242,545,525,2,2.517,2
106.2189,19.035,6243,545,527,2,2.210,2
106.2329,13.987,6244,545,528,2,2.310,2
106.2536,20.644,6245,545,530,2,2.495,2
106.2684,14.877,6246,545,531,2,2.105,2
106.2877,19.215,6247,545,532,2,3.046,2
106.3079,20.221,6248,545,533,2,2.204,2
106.3251,17.269,6249,545,533,2,2.162,2
106.3454,20.285,6250,545,534,2,2.590,2
106.3578,12.386,6251,545,534,2,2.038,2
106.3721,14.290,6252,545,534,2,2.565,2
106.3888,16.703,6253,545,534,2,2.538,2
106.4021,13.322,6254,545,534,2,2.619,2
106.4193,17.143,6255,545,534,2,2.754,2
106.4328,13.515,6256,545,535,2,2.161,2
106.4531,20.265,6257,545,535,2,2.526,2
106.4653,12.209,6258,545,535,2,2.123,2
106.4845,19.193,6259,545,535,2,2.446,2
106.4996,15.178,6260,545,536,2,2.085,2
106.5180,18.402,6261,545,536,2,2.263,2
106.5388,20.792,6262,545,537,2,2.155,2
106.5522,13.348,6263,545,537,2,2.761,2
106.5694,17.264,6264,545,538,2,2.359,2
106.5881,18.691,6265,545,538,2,2.365,2
106.6000,11.900,6266,545,538,2,2.227,2
106.6182,18.200,6267,545,539,2,2.618,2
106.6320,13.768,6268,545,539,2,2.254,2
106.6517,19.672,6269,545,539,2,2.421,2
106.6661,14.408,6270,545,540,2,2.090,2
106.6851,19.012,6271,545,540,2,2.530,2
106.6989,13.768,6272,545,540,2,2.099,2
106.7184,19.552,6273,545,540,2,2.649,2
106.7322,13.755,6274,545,540,2,2.196,2
106.7513,19.110,6275,545,540,2,2.173,2
106.7657,14.406,6276,545,540,2,2.157,2
106.7845,18.811,6277,545,540,2,2.158,2
106.7992,14.715,6278,545,540,2,2.541,2
106.8208,21.636,6279,545,540,2,2.729,2
106.8337,12.892,6280,545,540,2,2.119,2
106.8525,18.727,6281,545,540,2,2.630,2
106.8676,15.085,6282,545,539,2,2.166,2
106.8856,18.051,6283,545,538,2,2.831,2
106.9006,14.962,6284,545,537,2,2.460,2
106.9179,17.357,6285,545,536,2,2.516,2
106.9335,15.540,6286,545,535,2,2.876,2
106.9524,18.982,6287,545,533,2,2.853,2
106.9665,14.011,6288,545,531,2,2.447,2
106.9848,18.393,6289,545,529,2,2.496,2
106.9998,14.907,6290,545,527,2,2.648,2
107.0179,18.153,6291,545,524,2,2.200,2
107.0328,14.912,6292,545,522,2,2.150,2
107.0521,19.242,6293,545,519,2,2.531,2
107.0669,14.808,6294,545,516,2,2.387,2
107.0887,21.829,6295,545,512,2,2.063,2
107.1028,14.072,6296,545,509,2,2.147,2
107.1208,18.057,6297,545,506,2,2.396,2
107.1369,16.035,6298,545,503,2,2.619,2
107.1528,15.907,6299,545,500,2,2.274,2
107.1654,12.623,6300,545,497,2,2.380,2
107.1855,20.061,6301,545,495,2,2.366,2
107.2002,14.736,6302,545,493,2,2.446,2
107.2193,19.140,6303,545,492,2,2.729,2
107.2333,13.962,6304,545,491,2,2.629,2
107.2516,18.294,6305,545,491,2,2.492,2
107.2659,14.309,6306,545,490,2,2.288,2
107.2878,21.884,6307,545,490,2,2.860,2
107.3052,17.465,6308,545,489,2,2.453,2
107.3297,24.508,6309,545,488,2,2.355,2
107.3406,10.886,6310,545,486,2,2.494,2
107.3582,17.576,6311,545,484,2,2.001,2
107.3726,14.408,6312,545,481,2,2.395,2
107.3892,16.562,6313,545,478,2,2.334,2
107.4012,12.003,6314,545,473,2,2.071,2
107.4191,17.906,6315,545,469,2,2.057,2
107.4327,13.619,6316,545,463,2,2.697,2
107.4514,18.730,6317,545,458,2,2.279,2
107.4657,14.297,6318,545,452,2,2.503,2
107.4843,18.524,6319,545,446,2,2.300,2
107.4987,14.398,6320,545,440,2,2.315,2
107.5175,18.859,6321,545,434,2,2.646,2
107.5314,13.931,6322,545,434,2,2.432,2
107.5501,18.625,6323,545,434,2,2.456,2
107.5652,15.130,6324,545,434,2,2.470,2
107.5849,19.661,6325,545,434,2,2.489,2
107.5991,14.194,6326,545,434,2,2.272,2
107.6178,18.786,6327,545,434,2,2.681,2
107.6360,18.175,6328,545,434,2,2.306,2
107.6544,18.335,6329,545,434,2,2.217,2
107.6677,13.339,6330,545,434,2,2.229,2
107.6856,17.920,6331,545,434,2,2.268,2
107.6993,13.719,6332,545,434,2,2.321,2
107.7175,18.173,6333,545,434,2,2.963,2
107.7328,15.312,6334,545,434,2,2.421,2
107.7501,17.243,6335,545,434,2,2.599,2
107.7657,15.628,6336,545,434,2,2.750,2
107.7839,18.230,6337,545,434,2,2.695,2
107.7983,14.356,6338,545,434,2,2.622,2
107.8187,20.469,6339,545,434,2,2.552,2
107.8313,12.599,6340,545,434,2,2.477,2
107.8503,18.993,6341,545,434,2,2.508,2
107.8650,14.698,6342,545,434,2,2.666,2
107.8855,20.474,6343,545,434,2,2.648,2
107.9033,17.757,6344,545,434,2,2.440,2
107.9199,16.674,6345,545,437,2,2.308,2
107.9328,12.818,6346,545,443,2,2.530,2
107.9522,19.422,6347,545,449,2,2.185,2
107.9656,13.450,6348,545,455,2,2.532,2
107.9838,18.159,6349,545,461,2,3.064,2
107.9988,14.992,6350,545,467,2,2.586,2
108.0199,21.137,6351,545,471,2,3.167,2
108.0323,12.361,6352,545,476,2,2.640,2
108.0526,20.369,6353,545,479,2,2.600,2
108.0667,14.031,6354,545,483,2,2.522,2
108.0841,17.424,6355,545,485,2,2.811,2
108.1001,16.036,6356,545,487,2,2.431,2
108.1187,18.542,6357,545,488,2,3.056,2
108.1341,15.402,6358,545,490,2,2.773,2
108.1513,17.171,6359,545,490,2,3.318,2
108.1692,17.991,6360,545,491,2,2.225,2
108.1858,16.571,6361,545,491,2,2.387,2
108.1991,13.319,6362,545,492,2,2.426,2
108.2178,18.692,6363,545,494,2,2.613,2
108.2322,14.332,6364,545,497,2,2.451,2
108.2509,18.770,6365,545,501,2,2.384,2
108.2656,14.659,6366,545,505,2,2.479,2
108.2885,22.898,6367,545,510,2,2.933,2
108.3043,15.855,6368,545,515,2,2.667,2
108.3230,18.615,6369,545,520,2,2.270,2
108.3394,16.429,6370,545,525,2,2.192,2
108.3557,16.348,6371,545,529,2,2.439,2
108.3694,13.704,6372,545,533,2,2.383,2
108.3871,17.692,6373,545,536,2,2.592,2
108.4054,18.281,6374,545,539,2,3.006,2
108.4191,13.670,6375,545,540,2,3.132,2
108.4374,18.305,6376,545,541,2,2.627,2
108.4549,17.478,6377,545,542,2,2.025,2
108.4680,13.127,6378,545,542,2,2.343,2
108.4852,17.239,6379,545,541,2,2.378,2
108.4985,13.312,6380,545,541,2,2.488,2
108.5177,19.180,6381,545,540,2,2.890,2
108.5320,14.276,6382,545,539,2,2.433,2
108.5552,23.193,6383,545,538,2,2.923,2
108.5662,11.042,6384,545,537,2,2.516,2
108.5857,19.491,6385,545,537,2,3.217,2
108.5987,13.013,6386,545,536,2,2.305,2
108.6190,20.240,6387,545,536,2,3.307,2
108.6316,12.642,6388,545,536,2,2.418,2
108.6523,20.703,6389,545,536,2,2.877,2
108.6664,14.117,6390,545,536,2,2.495,2
108.6843,17.855,6391,545,536,2,3.208,2
108.7014,17.111,6392,545,536,2,2.211,2
108.7187,17.276,6393,545,536,2,2.733,2
108.7319,13.201,6394,545,536,2,2.456,2
108.7507,18.855,6395,545,536,2,2.852,2
108.7654,14.693,6396,545,536,2,2.542,2
108.7835,18.082,6397,545,536,2,3.107,2
108.7982,14.698,6398,545,536,2,2.310,2
108.8170,18.805,6399,545,536,2,3.277,2
108.8318,14.756,6400,545,536,2,2.382,2
108.8500,18.203,6401,545,536,2,2.754,2
108.8646,14.657,6402,545,536,2,2.310,2
108.8854,20.750,6403,545,536,2,3.170,2
108.8980,12.622,6404,545,536,2,2.307,2
108.9179,19.899,6405,545,536,2,2.563,2
108.9340,16.138,6406,545,536,2,2.230,2
108.9518,17.761,6407,545,536,2,2.783,2
108.9686,16.802,6408,545,536,2,2.689,2
108.9853,16.738,6409,545,536,2,2.228,2
108.9989,13.587,6410,545,536,2,2.558,2
109.0177,18.805,6411,545,536,2,3.214,2
109.0319,14.144,6412,545,536,2,2.406,2
109.0505,18.619,6413,545,536,2,2.587,2
109.0649,14.416,6414,545,536,2,2.346,2
109.0838,18.886,6415,545,536,2,2.710,2
109.0982,14.441,6416,545,536,2,2.325,2
109.1166,18.355,6417,545,536,2,2.755,2
109.1313,14.686,6418,545,536,2,2.149,2
109.1515,20.191,6419,545,536,2,3.212,2
109.1647,13.232,6420,545,536,2,2.147,2
109.1850,20.336,6421,545,536,2,2.951,2
109.1991,14.065,6422,545,536,2,2.157,2
109.2174,18.325,6423,545,536,2,3.004,2
109.2340,16.614,6424,545,536,2,2.662,2
109.2508,16.771,6425,545,536,2,3.084,2
109.2653,14.445,6426,545,536,2,2.374,2
109.2854,20.102,6427,545,536,2,2.471,2
109.2984,12.997,6428,545,536,2,2.273,2
109.3170,18.655,6429,545,536,2,2.823,2
109.3318,14.800,6430,545,536,2,2.375,2
109.3517,19.936,6431,545,536,2,2.867,2
109.3657,13.931,6432,545,536,2,2.532,2
109.3856,19.873,6433,545,536,2,2.534,2
109.3981,12.525,6434,545,536,2,2.200,2
109.4181,20.026,6435,545,536,2,3.000,2
109.4317,13.595,6436,545,536,2,2.685,2
109.4506,18.910,6437,545,536,2,3.261,2
109.4648,14.186,6438,545,536,2,2.244,2
109.4842,19.454,6439,545,536,2,2.761,2
109.5016,17.398,6440,545,536,2,2.129,2
109.5182,16.534,6441,545,536,2,2.636,2
109.5316,13.369,6442,545,536,2,2.174,2
109.5519,20.305,6443,545,536,2,2.961,2
109.5648,12.986,6444,545,536,2,2.201,2
109.5837,18.873,6445,545,536,2,2.669,2
109.5991,15.364,6446,545,536,2,2.640,2
109.6196,20.500,6447,545,536,2,2.657,2
109.6339,14.280,6448,545,536,2,3.041,2
109.6529,19.032,6449,545,536,2,3.140,2
109.6687,15.858,6450,545,536,2,3.052,2
109.6865,17.780,6451,545,536,2,3.322,2
109.7015,14.978,6452,545,536,2,3.539,2
109.7199,18.392,6453,545,536,2,2.640,2
109.7330,13.075,6454,545,536,2,2.387,2
109.7508,17.854,6455,545,536,2,3.142,2
109.7678,16.967,6456,545,536,2,3.260,2
109.7867,18.940,6457,545,536,2,2.593,2
109.7994,12.703,6458,545,536,2,2.399,2
109.8172,17.762,6459,545,536,2,2.718,2
109.8315,14.291,6460,545,536,2,2.103,2
109.8510,19.545,6461,545,536,2,2.827,2
109.8653,14.254,6462,545,536,2,2.244,2
109.8843,19.037,6463,545,536,2,3.185,2
109.8979,13.595,6464,545,536,2,2.024,2
109.9187,20.826,6465,545,536,2,3.281,2
109.9309,12.198,6466,545,536,2,1.994,2
109.9507,19.742,6467,545,536,2,3.028,2
109.9643,13.625,6468,545,536,2,2.061,2
109.9837,19.361,6469,545,536,2,2.744,2
109.9976,13.965,6470,545,536,2,2.003,2
110.0195,21.830,6471,545,536,2,2.857,2
110.0350,15.515,6472,545,536,2,2.650,2
110.0514,16.401,6473,545,536,2,3.258,2
110.0666,15.198,6474,545,536,2,2.464,2
110.0843,17.769,6475,545,536,2,3.350,2
110.0978,13.501,6476,545,536,2,2.131,2
110.1175,19.691,6477,545,536,2,2.874,2
110.1334,15.845,6478,545,536,2,2.028,2
110.1510,17.576,6479,545,536,2,2.854,2
110.1647,13.773,6480,545,536,2,2.078,2
110.1851,20.392,6481,545,536,2,2.968,2
110.1979,12.821,6482,545,536,2,2.070,2
110.2183,20.368,6483,545,536,2,3.266,2
110.2316,13.239,6484,545,536,2,2.512,2
110.2507,19.160,6485,545,536,2,2.784,2
110.2644,13.723,6486,545,536,2,2.014,2
110.2881,23.662,6487,545,536,2,2.726,2
110.3110,22.920,6488,545,536,2,3.055,2
110.3245,13.516,6489,545,536,2,2.348,2
110.3380,13.495,6490,545,536,2,2.483,2
110.3544,16.357,6491,545,536,2,2.072,2
110.3669,12.512,6492,545,536,2,2.646,2
110.3839,17.040,6493,545,536,2,2.803,2
110.3977,13.785,6494,545,536,2,2.106,2
110.4170,19.288,6495,545,536,2,2.872,2
110.4316,14.633,6496,545,536,2,2.461,2
110.4528,21.149,6497,545,536,2,3.157,2
110.4653,12.484,6498,545,536,2,2.091,2
110.4850,19.682,6499,545,536,2,3.079,2
110.4981,13.097,6500,545,536,2,2.436,2
110.5186,20.575,6501,545,536,2,3.713,2
110.5339,15.280,6502,545,536,2,2.446,2
110.5552,21.320,6503,545,536,2,2.705,2
110.5661,10.848,6504,545,536,2,2.209,2
110.5845,18.373,6505,545,536,2,2.593,2
110.5984,13.925,6506,545,536,2,2.775,2
110.6172,18.806,6507,545,536,2,3.001,2
110.6309,13.686,6508,545,536,2,2.060,2
110.6503,19.395,6509,545,536,2,2.544,2
110.6651,14.843,6510,545,536,2,2.459,2
110.6846,19.483,6511,545,536,2,3.108,2
110.6980,13.361,6512,545,536,2,2.107,2
110.7176,19.605,6513,545,536,2,2.753,2
110.7311,13.586,6514,545,536,2,2.001,2
110.7505,19.375,6515,545,536,2,2.861,2
110.7642,13.684,6516,545,536,2,2.004,2
110.7840,19.800,6517,545,536,2,2.793,2
